"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ptn",-0.362622603475793,9.97296651099112,-3.5586237026562,0.00584847913551853,0.697117609838361,-2.00598864104014
"Abca6",0.644390325473303,3.00649553078468,3.55216272259857,0.0059090293062389,0.697117609838361,-2.55669894140172
"Nme2",-0.441755081771232,4.9264667489977,-3.54089320297957,0.00601621699740719,0.697117609838361,-2.0821656974356
"Brd2",0.373329629009271,7.01725562484568,3.53052540164343,0.00611662326091423,0.697117609838361,-2.02811944596497
"Zfp330",0.548166346994321,4.37009521755292,3.52947602204296,0.00612688302234486,0.697117609838361,-2.17104343970828
"Gm14295",-0.625671975261652,3.74689481066185,-3.51942247342402,0.00622609229998984,0.697117609838361,-2.30332186415125
"Slc35e2",-0.54010522233694,3.84254824116502,-3.5165071057359,0.00625517413825855,0.697117609838361,-2.28193053317966
"Notch2",-0.889645288629901,3.04903054634979,-3.51236640136314,0.00629672318684872,0.697117609838361,-2.55388592978407
"Ntmt1",0.430594549264639,4.66276204921017,3.49535933315298,0.00647042278959795,0.697117609838361,-2.16634757837421
"Ptprc",0.847171032925894,2.64454086624165,3.46499727494182,0.00679306529784994,0.697117609838361,-2.79839873543352
"Cebpg",0.335610188424372,5.41778814481958,3.45311711742555,0.00692383684135565,0.697117609838361,-2.15986269943915
"Atp5j2",-0.411273163425428,8.46000953477393,-3.4524788188444,0.00693093680723118,0.697117609838361,-2.13087853134665
"Sox8",0.385031958015292,7.42620335670603,3.44678832055218,0.00699457008795228,0.697117609838361,-2.1362660106397
"Plxnb2",0.731070534527938,2.86463925456002,3.44481489621567,0.00701677957643656,0.697117609838361,-2.71042589596216
"Lrrc4b",0.42627283794908,6.46779542172293,3.44049855127638,0.00706561346999074,0.697117609838361,-2.15000331536878
"Nkain1",-0.548415628409089,5.86818691596722,-3.43891674564831,0.00708359810937304,0.697117609838361,-2.16190827960304
"Gm21988",-0.573677558263607,3.58252558167042,-3.43489333349852,0.00712955829842311,0.697117609838361,-2.43441540423316
"Nupr1",0.71804878795106,3.96335946798136,3.43383862845977,0.00714165770327691,0.697117609838361,-2.36472832342852
"Pole4",-0.423029961267773,5.24081965882102,-3.42283951599756,0.00726911962336383,0.697117609838361,-2.20468992499288
"Mylip",0.852430396290063,3.53072931769452,3.42147701300172,0.00728507292604738,0.697117609838361,-2.49743013404572
"Cxxc5",0.442502125880187,6.59576653212816,3.41163365252765,0.00740141541922318,0.697117609838361,-2.18647537162511
"Gpsm3",1.00568757730532,1.69472150038299,3.40316633403214,0.0075030409894515,0.697117609838361,-3.28603591945355
"Fam117a",0.581423278167441,3.14042518015364,3.39725398332811,0.00757486169824387,0.697117609838361,-2.63402392066526
"Mrpl53",-1.0319171321867,1.50543712693405,-3.39662905265192,0.00758249477399709,0.697117609838361,-3.33758438787737
"Clic1",0.48301267949418,4.04095449716517,3.38871593597612,0.00767984284228724,0.697117609838361,-2.38635700174589
"Kdr",-0.665020742828746,3.92810676940906,-3.37974295522886,0.0077918039318348,0.697117609838361,-2.40884688476804
"Dpysl5",0.785915552079673,3.1684334761027,3.36184794890597,0.00802018649033439,0.697117609838361,-2.67230543948316
"Rnf144a",-0.482127014906582,5.26307916407279,-3.34930189457787,0.00818444373504682,0.697117609838361,-2.29574589793817
"Pyurf",-0.422806681779625,4.75413236270057,-3.34645283440542,0.00822222914276945,0.697117609838361,-2.33079249452725
"Zfp553",0.382540184885701,5.23460718307025,3.33884688487369,0.00832399239394355,0.697117609838361,-2.31171158630655
"Fam13b",-0.540335270532576,3.46672884927854,-3.33658715843429,0.00835447757178491,0.697117609838361,-2.56599081963878
"Asphd1",-0.957808287894606,3.18776446605418,-3.33411192783409,0.00838800309955018,0.697117609838361,-2.67090552905029
"Hscb",0.47714785300204,3.68079082094834,3.33191284515108,0.00841790552928613,0.697117609838361,-2.52718456934884
"Prob1",0.619726913057853,3.40209003906162,3.32658149812311,0.00849085970665981,0.697117609838361,-2.61543451466341
"Wdr91",0.445994383367513,5.63933312559632,3.32428950748378,0.00852242472834645,0.697117609838361,-2.31577982135289
"Spata2",0.436486248824185,5.05912452469469,3.31830536300946,0.00860541298270268,0.697117609838361,-2.34677837189907
"Rtcb",0.334400884377464,6.10549917038687,3.31626302653287,0.00863392770541203,0.697117609838361,-2.31647411939777
"Myef2",-0.436308053504696,5.78281752825743,-3.30805750473464,0.00874948339199331,0.697117609838361,-2.33220423464708
"Klhdc8a",0.520426197660248,4.11971391494092,3.29144997716311,0.0089882966870696,0.697117609838361,-2.48037650987456
"Bcl2a1a",-1.00732925500515,1.14458658146683,-3.28985880771362,0.00901152943802747,0.697117609838361,-3.53583568090907
"Mrps21",-0.375236341639416,6.89791648494101,-3.28924242408928,0.0090205460073188,0.697117609838361,-2.34600495176851
"Zfp612",0.624055263816414,2.9819311338562,3.28517519830956,0.00908027700230042,0.697117609838361,-2.78920157099188
"Dusp8",0.581759860843956,4.84219706093026,3.27194532896619,0.00927742062490933,0.697117609838361,-2.41905233457053
"Zfp715",0.612920136034768,2.7016701252425,3.27175086251617,0.00928035129314027,0.697117609838361,-2.90524948959586
"Klf3",0.356962006944538,5.90994034148541,3.26302413364593,0.00941285764303041,0.697117609838361,-2.38900389466194
"Tmem237",-0.430673620721149,5.65372174726677,-3.2624192192509,0.00942211495227583,0.697117609838361,-2.39399662480879
"Pomt2",-0.551649589669562,3.09632145490587,-3.25835353769001,0.00948457922827244,0.697117609838361,-2.75485701356703
